0.0009124660378361612,3,2
0.0018807328810555156,2,3
0.0007928794132805559,3,4
0.0017065522409532023,1,5
0.0037973535852605543,9,6
0.003562585821748308,3,7
0.0020607711673261034,4,8
0.004391183499986822,16,9
0.005475981764005207,13,10
0.008083404049018634,13,11
0.0056409270273896925,10,12
0.004150005955581896,18,13
0.0012560195561127712,17,14
0.006483394573611857,3,15
0.011620313357783456,15,16
0.007290135539608663,15,17
0.0006606455132124089,26,18
0.016977500208238294,7,19
0.010868327897091832,27,20
0.0036225789104419766,36,21
0.008814911324481454,21,22
0.0017574645970994825,13,23
0.011384661263570552,13,24
0.009616812937208237,0,25
0.006472985613794438,19,26
0.008900922995639392,26,27
0.006048038852376637,50,28
0.012131409053921644,49,29
0.025568547368384625,42,30
0.015343660153082098,4,31
0.023049839344113397,51,32
0.01780590910025349,27,33
0.026507649278732844,27,34
0.028122189297802212,8,35
0.003635235550830052,7,36
0.022187825752306968,9,37
0.016834935119724132,3,38
0.012688085792890847,18,39
0.02851798144697889,24,40
0.03155153846876876,26,41
0.017447266722740044,28,42
0.013627980537839778,11,43
0.033310421770164945,20,44
0.03717590625672078,34,45
0.023554810442347383,47,46
0.032234394259930056,53,47
0.04108878535378702,76,48
0.04368192041475635,12,49
0.03611607068368572,46,50
0.010266010031438547,69,51
0.018498821418602235,79,52
0.039497357176692185,24,53
0.05075599433766093,70,54
0.040335660239095135,16,55
0.03524760514837219,70,56
0.015926725372757203,33,57
0.007073480010123776,114,58
0.02406352383874414,69,59
0.02409204454178645,25,60
0.027557001273240518,91,61
0.027552995237325704,53,62
0.012558368151141005,18,63
0.016019107206686062,101,64
0.03307382633653935,68,65
0.03652834533097876,28,66
0.04220832307617137,113,67
0.053539229005445874,71,68
0.04439113062401719,30,69
0.03714846240102358,122,70
0.0392807569889332,83,71
0.028541169025321975,53,72
0.01612252699086539,29,73
0.01661807538108437,143,74
0.032403684286356045,107,75
0.04672992004642623,75,76
0.047679747045825505,39,77
0.04824574779121219,151,78
0.06031454519754275,111,79
0.06462905291945598,77,80
0.052473752059911845,42,81
0.03675246828560655,0,82
0.033260867862204835,121,83
0.028821246599200937,86,84
0.012682438140445763,56,85
0.008625979302764162,113,86
0.023884890862926954,83,87
0.029013801324928524,47,88
0.035680020081937006,3,89
0.05424084721307929,143,90
0.07392405728078438,111,91
0.08297358476114701,82,92
0.08034267646823309,51,93
0.07313845080320647,17,94
0.07110652551554703,170,95
0.07577062866661714,136,96
0.07762171000070227,106,97
0.07110588821089082,77,98
0.058508198368899755,46,99
0.04625659974141089,11,100
0.041039324836469715,175,101
0.04048208528813799,142,102
0.03616060208601656,115,103
0.024735083407980706,92,104
0.007898031077213583,75,105
0.011647466586674463,143,106
0.028049444625205814,125,107
0.03859098691999176,104,108
0.04209320398069463,79,109
0.040363250860680974,52,110
0.03805973481036212,18,111
0.04104935870220756,206,112
0.050127096024820905,175,113
0.06034551789262264,148,114
0.06726598061149391,125,115
0.06925643146960694,101,116
0.0668941301000636,77,117
0.06204405609931124,52,118
0.057202703769459705,25,119
0.054856356903495704,237,120
0.0559346552041411,210,121
0.05891067701890706,187,122
0.06129841837825736,167,123
0.06146286944923706,149,124
0.05899858665733088,132,125
0.05443285897644227,118,126
0.04874124543057258,104,127
0.04295677496643036,91,128
0.03784868418032933,78,129
0.0338127732402067,63,130
0.031159535843689697,44,131
0.03064985753317397,21,132
0.03347341205353422,262,133
0.0401610029281276,238,134
0.04996915462572741,217,135
0.06145966808740214,198,136
0.07312817610243971,180,137
0.08367153563262718,163,138
0.09215793066086111,145,139
0.09815554932399469,128,140
0.10173496820005619,109,141
0.10335195295097543,89,142
0.1037289212662005,69,143
0.10372128669719131,47,144
0.10426455606209308,25,145
0.10624165211587262,2,146
0.11021311514792982,273,147
0.11610939054284153,252,148
0.12314660317493113,232,149
0.13012948684039743,212,150
0.1358557774888981,194,151
0.13944167221039883,176,152
0.14049395602268197,159,153
0.13906111984970962,141,154
0.1354957901436298,122,155
0.1303480664706609,104,156
0.12423084330221627,84,157
0.11780622436785171,64,158
0.11181097896367218,43,159
0.1070299164290399,21,160
0.10416103079388828,320,161
0.10357046458795265,299,162
0.10507074404596962,278,163
0.10795780972430653,259,164
0.11123496867515166,240,165
0.11393235786834716,223,166
0.11532060522601764,206,167
0.11494547480970742,190,168
0.11263744940195304,174,169
0.10843341046761526,158,170
0.10251569545614292,142,171
0.09514947482278933,126,172
0.08664313276758077,109,173
0.07737377766613238,92,174
0.06778941738655501,73,175
0.05847445588309485,52,176
0.050212430937574555,29,177
0.04395912206466621,3,178
0.040601257431081346,332,179
0.040377612445360214,304,180
0.04254374729447187,278,181
0.0458582006105271,256,182
0.04922313295565484,236,183
0.051913952631609875,218,184
0.053536357720714974,201,185
0.05393280595099961,184,186
0.05310866293890994,167,187
0.0511937615757444,150,188
0.0484132791779413,132,189
0.04510029058351609,112,190
0.041714114914325494,91,191
0.03887492084161499,67,192
0.037327703705554494,40,193
0.037757226881295736,13,194
0.040456759841790375,375,195
0.045188115982885184,352,196
0.05137938147856949,331,197
0.05840877511104304,313,198
0.06573734994908305,297,199
0.072944083146334,282,200
0.07970141747944645,268,201
0.08576664943892984,255,202
0.09097868148114324,242,203
0.09523025536023193,229,204
0.09847927247292934,217,205
0.10072723700207065,204,206
0.10202262598730893,192,207
0.10243985354400821,179,208
0.10207961657788243,166,209
0.10106270922009171,152,210
0.0995219129061555,138,211
0.09760544217570853,124,212
0.09546106842949192,109,213
0.09326109904004737,94,214
0.09117520781808043,79,215
0.08938518211900785,63,216
0.08807573219428443,46,217
0.08740658756873941,29,218
0.08751071404029995,11,219
0.0884732226446932,434,220
0.09030122325288685,419,221
0.09294407607062477,404,222
0.09628947643892258,389,223
0.10017554185494658,375,224
0.10442308462176411,362,225
0.10885338414597354,349,226
0.11328675646206689,337,227
0.11756632311668566,325,228
0.12156406092240836,315,229
0.12517118330844854,304,230
0.12829971473449744,294,231
0.1308923159024197,284,232
0.13290841895892683,274,233
0.13433133246910597,265,234
0.13515318010091998,255,235
0.13538854173347142,246,236
0.13505226608041104,237,237
0.1341767727414512,227,238
0.13279962854799246,218,239
0.13095586653223118,209,240
0.12869376136819777,199,241
0.12605539366117247,190,242
0.12308832381776656,180,243
0.11983596643378118,171,244
0.11635082402977676,161,245
0.11267449868311259,151,246
0.10885517762512109,141,247
0.10494113756538677,131,248
0.10098090604401297,121,249
0.09702467139059602,110,250
0.09312708757381026,100,251
0.08933857139354143,89,252
0.08571476032806306,78,253
0.08231050406501289,67,254
0.07918249024316852,55,255
0.07638142701456035,43,256
0.07395654456566975,31,257
0.07194810677449202,18,258
0.07039089091943297,6,259
0.06930341108676766,513,260
0.06869269719064743,502,261
0.06855206320403705,491,262
0.06886129452660071,480,263
0.0695912527985638,470,264
0.07070166767800458,460,265
0.07215081765685878,450,266
0.07389135512041813,441,267
0.07588154248374913,432,268
0.07807859069943035,423,269
0.08044250557507186,415,270
0.08293903362676272,407,271
0.0855381939263173,400,272
0.08821240331528377,393,273
0.09093912019207641,386,274
0.09369611767939308,379,275
0.09646905365073989,373,276
0.09923921306739739,367,277
0.10199374407084567,361,278
0.10472019784463743,355,279
0.10740666303196551,349,280
0.11004187675078071,343,281
0.11261897453621081,338,282
0.11512555668227992,332,283
0.11755177992326564,326,284
0.119892319241615,321,285
0.12213734679550076,315,286
0.12427852794344783,309,287
0.12630960010311423,303,288
0.12822501426990687,297,289
0.13001986735511722,291,290
0.13168982811205604,285,291
0.13323106012888192,279,292
0.13464207034616849,272,293
0.13592463010125816,266,294
0.1370779013054189,259,295
0.1381043341146598,252,296
0.13900868809713463,245,297
0.1397959543974938,238,298
0.14047122671436724,231,299
0.14104594900025372,223,300
0.1415242754244005,215,301
0.14191904791211274,208,302
0.14224044890521564,200,303
0.1424998746823291,191,304
0.14270975223645616,183,305
0.1428798418521869,175,306
0.14302724143221074,166,307
0.14316184846091673,157,308
0.1432991961398979,148,309
0.1434543091168713,139,310
0.1436417485571647,130,311
0.14387564560796323,121,312
0.14416971843002166,112,313
0.1445427594688786,102,314
0.1450060312553769,93,315
0.14558059974189247,83,316
0.14627778593178165,73,317
0.1471134843217298,63,318
0.1481025083655735,53,319
0.14925841285496189,43,320
0.15059331393600806,33,321
0.15212137749060065,22,322
0.15384951503722,12,323
0.15578384147684404,1,324
0.1579349623824698,641,325
0.16029928181983977,633,326
0.16288298923411096,624,327
0.16567849431511866,616,328
0.16868421468444092,607,329
0.17189066147665782,599,330
0.17528602057428497,591,331
0.17886035525067592,582,332
0.18259762527708298,574,333
0.18647992823098872,566,334
0.19048862301379144,558,335
0.1946049161344495,551,336
0.19880875454211766,543,337
0.20307400360219147,535,338
0.20738519955704132,528,339
0.21171443560275707,521,340
0.21604129938986022,514,341
0.2203449700498226,507,342
0.22460444711425612,500,343
0.22879879893685592,493,344
0.2329074252766501,486,345
0.23691178719097894,480,346
0.2407994261519071,473,347
0.24454748732081033,467,348
0.24814908574588626,460,349
0.25158633935755975,454,350
0.25484774050706765,448,351
0.2579287745771099,441,352
0.26081799773990955,435,353
0.26350839614733756,429,354
0.26599535243443706,423,355
0.2682756082198608,417,356
0.270347836701387,410,357
0.2722131177131014,404,358
0.2738696887128242,398,359
0.2753192886663299,392,360
0.2765646515357542,386,361
0.2776093963116641,380,362
0.27845791217309873,374,363
0.27912004041373556,367,364
0.27959719210557593,361,365
0.27989532670059714,355,366
0.28002305505921526,348,367
0.2799898753921426,342,368
0.27979790787231473,336,369
0.27946047622458986,329,370
0.278980623914598,323,371
0.2783694688379383,316,372
0.2776306280506456,310,373
0.2767772268617112,303,374
0.2758106331995506,296,375
0.27474029706642145,290,376
0.2735752051699185,283,377
0.2723184851278557,276,378
0.27097681892987974,269,379
